date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:47	70795/70795	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:44%20GMT	https://www.hopitaux-sarreguemines.fr/CeGIDD/5/55/107	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/CeGIDD/5/55/107.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:47	225870/225870	---M--	200	added ('OK')	image/jpeg	etag:%227b42b1588e56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/cegidd%20RD2023031417021574.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/cegidd%20RD2023031417021574.jpg	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:48	81221/81221	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:45%20GMT	https://www.hopitaux-sarreguemines.fr/Medecine-polyvalente/5/55/22	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Medecine-polyvalente/5/55/22.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:48	4712/4712	---M--	200	added ('OK')	image/png	etag:%22cf3e773eff5d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/medecine%20polyvalente%202020%20100x1002020030909480531.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/medecine%20polyvalente%202020%20100x1002020030909480531.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:49	81179/81179	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:47%20GMT	https://www.hopitaux-sarreguemines.fr/Pneumologie/5/55/17	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Pneumologie/5/55/17.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:49	42099/42099	---M--	200	added ('OK')	image/png	etag:%227a372f36e27d61:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/pneumologie2020051110341309.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/pneumologie2020051110341309.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:49	73512/73512	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:48%20GMT	https://www.hopitaux-sarreguemines.fr/Clinique-douleur/5/55/12	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Clinique-douleur/5/55/12.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:50	4135/4135	---M--	200	added ('OK')	image/png	etag:%22a52edcf7ab1d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/clinique%20de%20la%20douleur%20100x1002019121217411434.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/clinique%20de%20la%20douleur%20100x1002019121217411434.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:51	94807/94807	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:49%20GMT	https://www.hopitaux-sarreguemines.fr/Urgences-CSNP-SMUR/5/55/16	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Urgences-CSNP-SMUR/5/55/16.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:51	4903/4903	---M--	200	added ('OK')	image/png	etag:%22447a21d70fcd51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/URGENCES%202020%20100x1002020030909382281.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/URGENCES%202020%20100x1002020030909382281.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:52	78447/78447	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:50%20GMT	https://www.hopitaux-sarreguemines.fr/HAD/5/55/20	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/HAD/5/55/20.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:52	4168/4168	---M--	200	added ('OK')	image/png	etag:%22fbf92b21bb1d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/had%20100x1002019121217422365.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/had%20100x1002019121217422365.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:53	77936/77936	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:51%20GMT	https://www.hopitaux-sarreguemines.fr/geriatrie-soins-palliatifs/5/55/19	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/geriatrie-soins-palliatifs/5/55/19.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:53	355038/355038	---M--	200	added ('OK')	image/jpeg	etag:%226216c178e56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/geriatrie%20RD2023031417002624.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/geriatrie%20RD2023031417002624.jpg	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:53	74930/74930	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:51%20GMT	https://www.hopitaux-sarreguemines.fr/SSR/5/55/25	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/SSR/5/55/25.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:53	4207/4207	---M--	200	added ('OK')	image/png	etag:%22b974bc9bbb1d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/ssr%20100x1002019121217454928.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/ssr%20100x1002019121217454928.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:54	73672/73672	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:52%20GMT	https://www.hopitaux-sarreguemines.fr/USLD/5/55/24	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/USLD/5/55/24.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:54	461404/461404	---M--	200	added ('OK')	image/jpeg	etag:%22848ba3d8e56d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/gloriette%20RD2023031417013050.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/gloriette%20RD2023031417013050.jpg	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:55	92482/92482	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:53%20GMT	https://www.hopitaux-sarreguemines.fr/Imagerie-medicale/5/55/7	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Imagerie-medicale/5/55/7.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:55	6829/6829	---M--	200	added ('OK')	image/png	etag:%2283947d96fbafd51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/imagerie%20medicale100x1002019121109183737.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/imagerie%20medicale100x1002019121109183737.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:56	79362/79362	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:54%20GMT	https://www.hopitaux-sarreguemines.fr/Medecine-nucleaire/5/55/9	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Medecine-nucleaire/5/55/9.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:56	5024/5024	---M--	200	added ('OK')	image/png	etag:%224df123bbfbafd51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/medecine%20nucleaire100x1002019121109193886.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/medecine%20nucleaire100x1002019121109193886.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:57	76634/76634	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:54%20GMT	https://www.hopitaux-sarreguemines.fr/Laboratoire/5/55/8	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Laboratoire/5/55/8.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:57	4046/4046	---M--	200	added ('OK')	image/png	etag:%228f55bfaafbafd51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/labo%20biologie%20medicale100x1002019121109191136.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/labo%20biologie%20medicale100x1002019121109191136.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:58	78320/78320	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:56%20GMT	https://www.hopitaux-sarreguemines.fr/Pharmacie/5/55/10	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Pharmacie/5/55/10.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:58	5140/5140	---M--	200	added ('OK')	image/png	etag:%221bcf8ec6fbafd51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/pharmacie100x1002019121109195801.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/pharmacie100x1002019121109195801.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:58	79467/79467	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:56%20GMT	https://www.hopitaux-sarreguemines.fr/Maternite/5/55/103	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Maternite/5/55/103.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:59	3946/3946	---M--	200	added ('OK')	image/png	etag:%22d73823cf1f5d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/gynecologie%20maternite%20cpp%20cpef%20100x1002020030910005282.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/gynecologie%20maternite%20cpp%20cpef%20100x1002020030910005282.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:04:59	77950/77950	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:57%20GMT	https://www.hopitaux-sarreguemines.fr/Pediatrie/5/55/4	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Pediatrie/5/55/4.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:05:00	4555/4555	---M--	200	added ('OK')	image/png	etag:%22af5eddbbb1d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/p%c3%a9diatrie%20hdj%20urgences%20pediatriques%20100x1002019121217473697.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/p%c3%a9diatrie%20hdj%20urgences%20pediatriques%20100x1002019121217473697.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:05:00	71594/71594	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:58%20GMT	https://www.hopitaux-sarreguemines.fr/HAD-obstetrique/5/55/105	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/HAD-obstetrique/5/55/105.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:05:01	5322/5322	---M--	200	added ('OK')	image/png	etag:%223511371eeff5d51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/had%20obst%202020%20100x1002020030909454301.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/had%20obst%202020%20100x1002020030909454301.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:05:01	70126/70126	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:04:59%20GMT	https://www.hopitaux-sarreguemines.fr/Centre-perinatal-Bitche/5/55/104	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Centre-perinatal-Bitche/5/55/104.html	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:05:01	3946/3946	---M--	200	added ('OK')	image/png	etag:%22adbbd2e4575da1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/ODS/gynecologie%20maternite%20cpp%20cpef%20100x1002024031313504227.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/ODS/gynecologie%20maternite%20cpp%20cpef%20100x1002024031313504227.png	(from https://www.hopitaux-sarreguemines.fr/Offre-soins/5/55)
16:05:02	7281/7281	---M--	200	added ('OK')	image/png	etag:%22f1d3b18f4395d51:0%22	https://www.hopitaux-sarreguemines.fr/images/Default/Logo-CHS.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/images/Default/Logo-CHS.png	(from https://www.hopitaux-sarreguemines.fr/Presentation/2/60)
16:05:02	567061/567061	---M--	200	added ('OK')	image/jpeg	etag:%22771030bf14acd51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FTP/bandeau_module/Portail_3.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FTP/bandeau_module/Portail_3.jpg	(from https://www.hopitaux-sarreguemines.fr/Presentation/2/60)
16:05:03	64007/64007	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:05:00%20GMT	https://www.hopitaux-sarreguemines.fr/organigramme-de-direction/2/92	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/organigramme-de-direction/2/92.html	(from https://www.hopitaux-sarreguemines.fr/Presentation/2/60)
16:05:03	131/131	---M--	302	error ('Found')	text/html	date:Fri,%2004%20Jul%202025%2014:05:01%20GMT	https://www.hopitaux-sarreguemines.fr/Reperes/3/2	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Reperes/3/2.146.delayed	(from https://www.hopitaux-sarreguemines.fr/Presentation/2/60)
16:05:04	71561/71561	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:05:01%20GMT	https://www.hopitaux-sarreguemines.fr/Reperes/3/2/1	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Reperes/3/2/1.html	(from https://www.hopitaux-sarreguemines.fr/Presentation/2/60)
16:05:04	144/144	---M--	302	error ('Found')	text/html	date:Fri,%2004%20Jul%202025%2014:05:01%20GMT	https://www.hopitaux-sarreguemines.fr/Missions-engagements/3/3	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Missions-engagements/3/3.148.delayed	(from https://www.hopitaux-sarreguemines.fr/Presentation/2/60)
16:05:05	74045/74045	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:05:03%20GMT	https://www.hopitaux-sarreguemines.fr/Missions-engagements/3/3/7	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Missions-engagements/3/3/7.html	(from https://www.hopitaux-sarreguemines.fr/Presentation/2/60)
16:05:05	566962/566962	---M--	200	added ('OK')	image/jpeg	etag:%22e9e125c115acd51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FTP/bandeau_module/Portail_4.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FTP/bandeau_module/Portail_4.jpg	(from https://www.hopitaux-sarreguemines.fr/Direction/2/61)
16:05:05	21865/21865	---M--	200	added ('OK')	image/png	etag:%229510aad2fa9d51:0%22	https://www.hopitaux-sarreguemines.fr/images/Default/Logo-CH.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/images/Default/Logo-CH.png	(from https://www.hopitaux-sarreguemines.fr/Direction/2/61)
16:05:06	64002/64002	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:05:04%20GMT	https://www.hopitaux-sarreguemines.fr/organigramme-de-direction/2/93	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/organigramme-de-direction/2/93.html	(from https://www.hopitaux-sarreguemines.fr/Direction/2/61)
16:05:06	145/145	---M--	302	error ('Found')	text/html	date:Fri,%2004%20Jul%202025%2014:05:04%20GMT	https://www.hopitaux-sarreguemines.fr/Missions-engagements/3/9	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Missions-engagements/3/9.14d.delayed	(from https://www.hopitaux-sarreguemines.fr/Direction/2/61)
16:05:07	73833/73833	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:05:05%20GMT	https://www.hopitaux-sarreguemines.fr/Missions-engagements/3/9/25	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Missions-engagements/3/9/25.html	(from https://www.hopitaux-sarreguemines.fr/Direction/2/61)
16:05:07	351095/351095	---M--	200	added ('OK')	image/jpeg	etag:%2248d798db16acd51:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FTP/bandeau_module/Portail_5.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FTP/bandeau_module/Portail_5.jpg	(from https://www.hopitaux-sarreguemines.fr/presentation/2/62)
16:05:08	580150/580150	---M--	200	added ('OK')	image/png	etag:%22a66f46fa199db1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/RA%202024%20couverture.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/RA%202024%20couverture.png	(from https://www.hopitaux-sarreguemines.fr/presentation/2/62)
16:05:09	2742561/2742561	---M--	200	added ('OK')	image/jpeg	etag:%229bb35e83371da1:0%22	https://www.hopitaux-sarreguemines.fr/images/Default/Logos-Vertical.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/images/Default/Logos-Vertical.jpg	(from https://www.hopitaux-sarreguemines.fr/presentation/2/62)
16:05:11	6170403/6170403	---M--	200	added ('OK')	application/pdf	etag:%22273a17281aa3db1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Rapport%20annuel%202024%20maj010425.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Rapport%20annuel%202024%20maj010425.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/62)
16:05:11	519592/519592	---M--	200	added ('OK')	image/png	etag:%226c2bc354b79cdb1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/brochure%20RA%20FOCUS%202024.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/brochure%20RA%20FOCUS%202024.png	(from https://www.hopitaux-sarreguemines.fr/presentation/2/62)
16:05:12	588888/588888	---M--	200	added ('OK')	image/jpeg	etag:%22795ff7c1b79cdb1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/flyer%20GHT%200724%20couverture-internet.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/flyer%20GHT%200724%20couverture-internet.jpg	(from https://www.hopitaux-sarreguemines.fr/presentation/2/62)
16:05:12	64260/64260	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:05:10%20GMT	https://www.hopitaux-sarreguemines.fr/chiffres-cles/2/90	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/chiffres-cles/2/90.html	(from https://www.hopitaux-sarreguemines.fr/presentation/2/62)
16:05:12	133/133	---M--	302	error ('Found')	text/html	date:Fri,%2004%20Jul%202025%2014:05:10%20GMT	https://www.hopitaux-sarreguemines.fr/Reperes/3/12	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Reperes/3/12.158.delayed	(from https://www.hopitaux-sarreguemines.fr/presentation/2/62)
16:05:13	70256/70256	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:05:11%20GMT	https://www.hopitaux-sarreguemines.fr/Reperes/3/12/95	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Reperes/3/12/95.html	(from https://www.hopitaux-sarreguemines.fr/presentation/2/62)
16:05:13	4788223/4788223	---M--	200	added ('OK')	application/pdf	etag:%223183c9d2b79cdb1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/flyer%20GHT%200724%20A4.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/flyer%20GHT%200724%20A4.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/62)
16:05:15	1253568/1253568	---M--	200	added ('OK')	application/pdf	etag:%22c6a391945f2ad91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/flyer%20ifsi%202022%20v3.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/flyer%20ifsi%202022%20v3.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/63)
16:05:15	457367/457367	---M--	200	added ('OK')	application/pdf	etag:%22f64c36fecb8cd61:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Flyer%20diplome%20infirmier%20v4_%20.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Flyer%20diplome%20infirmier%20v4_%20.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/63)
16:05:15	542662/542662	---M--	200	added ('OK')	application/pdf	etag:%22899850839166db1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/RNCP%20Fiche%202025.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/RNCP%20Fiche%202025.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/63)
16:05:15	1082773/1082773	---M--	200	added ('OK')	application/pdf	etag:%22a97393e72ffda1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/24.25%20%20Projet%20p%c3%a9dagogique%20Instituts%20de%20formation%20en%20soins%20infirmiers%20de%20Sarreguemines%20et%20Forbach.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/24.25%20%20Projet%20p%c3%a9dagogique%20Instituts%20de%20formation%20en%20soins%20infirmiers%20de%20Sarreguemines%20et%20Forbach.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/63)
16:05:16	1067252/1067252	---M--	200	added ('OK')	application/pdf	etag:%22d6ba8a3f1ed91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Projet%20p%c3%a9dagogique%20Instituts%20de%20formation%20en%20soins%20infirmiers%20de%20Sarreguemines%20et%20Forbach%202022%202023.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Projet%20p%c3%a9dagogique%20Instituts%20de%20formation%20en%20soins%20infirmiers%20de%20Sarreguemines%20et%20Forbach%202022%202023.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/63)
16:05:16	1130141/1130141	---M--	200	added ('OK')	application/pdf	etag:%227b27d8d3ee6d91:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/23.24%20Projet%20p%c3%a9dagogique%20Instituts%20de%20formation%20en%20soins%20infirmiers%20de%20Sarreguemines%20et%20Forbach.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/23.24%20Projet%20p%c3%a9dagogique%20Instituts%20de%20formation%20en%20soins%20infirmiers%20de%20Sarreguemines%20et%20Forbach.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/63)
16:05:16	452577/452577	---M--	200	added ('OK')	application/pdf	etag:%2215932d9e414db1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/REGLEMENT%20INTERIEUR%202024%202025.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/REGLEMENT%20INTERIEUR%202024%202025.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/63)
16:05:17	353905/353905	---M--	200	added ('OK')	application/pdf	etag:%229e758527a0adb1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Pr%c3%a9sentation%20de%20l'Institut%20de%20Formation%20et%20de%20son%20SMQ.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Pr%c3%a9sentation%20de%20l'Institut%20de%20Formation%20et%20de%20son%20SMQ.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/63)
16:05:17	321586/321586	---M--	200	added ('OK')	application/pdf	etag:%22ccc135c4782fdb1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/42110575-ifsi-sarreguemines-certificat-rnq-renouv.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/42110575-ifsi-sarreguemines-certificat-rnq-renouv.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/63)
16:05:17	165015/165015	---M--	200	added ('OK')	image/jpeg	etag:%225bc678707cd4db1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/Organigramme%20IFSI%20-%2006.2025.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/Organigramme%20IFSI%20-%2006.2025.jpg	(from https://www.hopitaux-sarreguemines.fr/presentation/2/63)
16:05:18	144154/144154	---M--	200	added ('OK')	application/pdf	etag:%2280f678f391c3d81:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/FCK/ifsi_SEPT22.pdf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/FCK/ifsi_SEPT22.pdf	(from https://www.hopitaux-sarreguemines.fr/presentation/2/63)
